tag,x,y
"낙성대역미용실",128,1621.58
"낙성대동",222,9766.66
"낙성대태닝",159,2410.03
"낙성대족발",378,3286.54
"낙성대연극",16,2962.11
"당산",568,111.31
"당산역",570,1052.33
"당산맛집",1127,511.54
"당산역맛집",1211,847.64
"당산동",1320,2840.89
"당산미용실",1273,2513.28
"당산역카페",633,6372.29
"당산헬스",748,5609.5
"당산빵집",603,10438.94
"당산다이어트",51,2950.05
"당산떡집",5,2094.41
"당산안경",19,4326.14
"대림",587,1955.86
"성수동대림창고",820,741.89
"대림동",464,4243.53
"대림역",499,5417.87
"대림맛집",1157,3508.29
"대림동맛집",195,3743.94
"대림역맛집",256,2493.68
"대림훠궈",183,1370.18
"대림동속눈썹",31,2405.39
"대림웨딩홀",35,8331.91
"대림맛집추천",83,5254.67
"동대문역사문화공원",773,2049.17
"동대문역사문화공원역",776,4967.14
"동대문역사문화공원맛집",653,4984.9
"동대문역사문화공원역맛집",1374,4723
"뚝섬",161,12.15
"뚝섬유원지",286,57.48
"뚝섬카페",467,265.24
"뚝섬맛집",1375,248
"뚝섬한강공원",492,181.27
"뚝섬역",474,1740.84
"뚝섬역맛집",1093,2921.84
"뚝섬역카페",408,3860.99
"뚝섬유원지맛집",787,3855.93
"뚝섬데이트",212,1064.11
"한강뚝섬",74,2685.39
"뚝섬술집",61,3062.43
"뚝섬역자전거매장",14,2239.26
"뚝섬나들이",154,3023.24
"뚝섬캔들공방",121,4284.46
"백종원의골목식당뚝섬",56,6218.41
"뚝섬역8번출구",40,5715.4
"문래",1088,917.71
"문래동",827,376.12
"문래동맛집",535,1242.63
"문래창작촌",999,663.66
"문래맛집",575,1057.2
"문래역",969,3792.82
"문래동꽃집",167,4634.56
"올드문래",250,3916.46
"문래술집",392,4119.91
"문래동루프탑",43,4706.03
"문래창작촌꽃집",27,1699.44
"문래동곱창",259,1647.21
"문래떡집",20,1875.63
"밀크티",629,33.95
"방배",854,128.2
"방배동",864,144.88
"방배동맛집",1070,356.69
"방배동카페",504,942.27
"방배맛집",278,62.83
"방배동미용실",546,393.36
"방배동꽃집",486,2571.85
"방배미용실",2134,1401.39
"방배꽃집",373,383.87
"방배카페",1135,1063.15
"방배역",289,1479.95
"방배맘",444,3232.47
"방배역미용실",1058,1064.47
"방배동카페골목",228,3473.37
"방배네일",208,3734.52
"방배동네일",228,2335.8
"방배사이길",236,4184.6
"방배역맛집",660,3301.8
"방배카페골목",376,2943.26
"방배동속눈썹펌",875,8640.75
"방배동pt",2053,8450.44
"방배동인테리어",320,4145.91
"방배동꽃배달",248,345.02
"방배동핫플",306,2145.37
"준오헤어방배2호점",1303,4567.9
"방배pt",166,5961.62
"방배점",214,8716.01
"방배동피부관리실",429,8841.85
"방배동술집",178,3133.29
"방배헬스",128,5227.11
"방배호빠",1422,70.31
"방배동카페거리",244,5345.22
"방배동헬스",854,7446.73
"방배타투",198,3356.87
"방배동사이길",146,7562.94
"방배동성당",355,1601.86
"방배카페거리",179,3171.27
"새마을휘트니스방배점",126,8794.25
"방배동타투",113,2552.12
"방배동맘",208,1059.83
"방배술집",173,4588.67
"방배피티",162,8390.19
"방배스튜디오",114,4954.63
"방배역치과",43,3719.56
"방배동헤어샵",82,955.59
"방배동원룸",748,3056.73
"팀방배",56,1818.26
"방배동족발",39,1428.27
"방배조개창고",57,3193.7
"방배동보쌈",17,2075.37
"방배동42길",64,15148.03
"방배웨딩홀",56,2417.15
"방배동성인용품",5,9197.58
"방배1호점",50,11933.24
"방배동안경",12,8494.83
"방배동pc방",14,9418.01
"봉천동",420,336.08
"봉천",259,920.89
"봉천동맛집",315,403.66
"봉천동꽃집",451,493.54
"봉천맛집",526,2487.79
"봉천역맛집",486,2686.5
"봉천속눈썹",1071,1058.85
"봉천역",709,1613.86
"봉천애견미용",218,105.87
"봉천동원룸",217,931.29
"봉천동태닝",268,421.75
"봉천동족발",180,3093.68
"봉천예술관",94,5108.26
