tag,x,y
"구의공원",624,3102.53
"구의동배달",50,5201.9
"구의동맘",47,12402.73
"낙성대맛집",39948,319.08
"낙성대",156941,84.68
"낙성대네일",14387,333.44
"낙성대꽃집",7016,191.11
"낙성대카페",14033,2292.47
"낙성대역",21012,557.82
"낙성대미용실",10182,1181.78
"낙성대속눈썹",3654,1374.34
"낙성대공원",6996,2523.29
"낙성대역미용실",2172,1621.58
"낙성대동",4188,9766.66
"낙성대태닝",74,2410.03
"낙성대족발",123,3286.54
"낙성대연극",255,2962.11
"당산",98881,111.31
"당산역",39467,1052.33
"당산맛집",37339,511.54
"당산역맛집",17887,847.64
"당산동",20980,2840.89
"당산미용실",3174,2513.28
"당산역카페",2178,6372.29
"당산헬스",2708,5609.5
"당산빵집",744,10438.94
"당산다이어트",205,2950.05
"당산떡집",252,2094.41
"당산안경",45,4326.14
"대림",41657,1955.86
"성수동대림창고",4193,741.89
"대림동",19841,4243.53
"대림역",13720,5417.87
"대림맛집",6446,3508.29
"대림동맛집",5929,3743.94
"대림역맛집",2514,2493.68
"대림훠궈",217,1370.18
"대림동속눈썹",611,2405.39
"대림웨딩홀",340,8331.91
"대림맛집추천",41,5254.67
"동대문역사문화공원",48282,2049.17
"동대문역사문화공원역",11153,4967.14
"동대문역사문화공원맛집",1593,4984.9
"동대문역사문화공원역맛집",1338,4723
"뚝섬",257453,12.15
"뚝섬유원지",203887,57.48
"뚝섬카페",31416,265.24
"뚝섬맛집",27150,248
"뚝섬한강공원",26298,181.27
"뚝섬역",42690,1740.84
"뚝섬역맛집",20626,2921.84
"뚝섬역카페",9873,3860.99
"뚝섬유원지맛집",2951,3855.93
"뚝섬데이트",708,1064.11
"한강뚝섬",1021,2685.39
"뚝섬술집",281,3062.43
"뚝섬역자전거매장",371,2239.26
"뚝섬나들이",341,3023.24
"뚝섬캔들공방",78,4284.46
"백종원의골목식당뚝섬",15,6218.41
"뚝섬역8번출구",135,5715.4
"문래",57739,917.71
"문래동",126235,376.12
"문래동맛집",46885,1242.63
"문래창작촌",47732,663.66
"문래맛집",27797,1057.2
"문래역",17280,3792.82
"문래동꽃집",6865,4634.56
"올드문래",13150,3916.46
"문래술집",1300,4119.91
