tag,x,y
"선릉술집",0.01,1
"선릉역고기집",0.05,1
"선릉회식",0,1
"선릉미용실",0.01,1
"선릉고기집",0.04,1
"선릉역카페",0.01,1
"선릉역술집",0,1
"선릉역데이트",0.05,0
"선릉역반영구",0,0
"아펠가모선릉",0,0
"선릉공원",0,0
"선릉자연눈썹",0,0
"선릉역매운떡볶이",0,0
"선릉호빠",0.99,0
"선릉점심",0,0
"선릉반영구화장",0,0
"선릉눈썹",0,0
"선릉맛집추천",0,0
"선릉역4번출구",0,0
"끌리메선릉점",0,0
"선릉역왁싱",0,0
"선릉역5번출구",0,0
"선릉역맥주",0,0
"선릉맘",0,0
"선릉고깃집",0,0
"선릉요가",0,0
"선릉역눈썹문신",0,0
"선릉아펠가모",0,0
"선릉안마",0,0
"선릉밥집",0,0
"선릉카페추천",0,0
"선릉역떡볶이",0,0
"선릉과정릉",0,0
"선릉역자연눈썹",0,0
"선릉로",0,0
"선릉역2번출구",0,0
"선릉역반영구화장",0,0
"선릉역디저트",0,0
"선릉동",0,0
"선릉매운떡볶이",0,0
"선릉역파스타",0,0
"선릉가죽공방",0,0
"선릉떡볶이",0,0
"선릉댄스",0,0
"선릉바",0,0
"선릉고기",0,0
"선릉역전자담배",0,0
"선릉룸싸롱",0,0
"선릉백마",0,0
"선릉역사무실",0,0
"한스헤어선릉",0,0
"선릉동맛집",0,0
"선릉풀싸롱",0,0
"선릉역남자눈썹",0,0
"선릉혼술",0,0
"선릉야구장",0,0
"선릉식당",0,0
"선릉건마",0,0
"선릉오피",0,0
"선릉1인샵",0,0
"선릉매직미러",0,0
"선릉풀사롱",0,0
"성수동",1.07,55
"성수동카페",1.01,40
"성수동맛집",0.21,15
"성수카페",0.21,13
"성수",0.24,11
"성수맛집",0.12,8
"성수동핫플레이스",0.05,5
"성수동데이트",0.03,4
"성수역",0.06,4
"성수동핫플",0.03,3
"성수역맛집",0.04,3
"성수역카페",0.02,2
"성수동카페거리",0.03,2
"성수동디저트",0.02,2
"성수동수제화",0.02,1
"성수핫플",0.01,1
"성수동술집",0.01,1
"성수동카페추천",0,1
"성수데이트",0.01,1
"성수동나들이",0.01,1
"성수카페거리",0.01,0
"성수동옷가게",0.01,0
"성수동어니언",0,0
"성수동속눈썹",0,0
"성수족발",0.01,0
"성수핫플레이스",0,0
"성수동브런치",0,0
"소문난성수감자탕",0,0
"성수동요가",0,0
"성수동가죽공방",0,0
"성수동전시",0,0
"성수동스무디",0,0
"성수동수제화거리",0,0
"성수수제화",0,0
"성수동갤러리",0,0
"띵굴성수",0,0
"성수맥주",0,0
"성수동루프탑",0,0
"성수동가볼만한곳",0,0
"성수동공장",0,0
"이마트성수점",0,0
"성수가죽공방",0,0
"성수맛집추천",0,0
"성수동2가",0,0
"성수브런치",0,0
"성수역3번출구",0,0
"여성수제화쇼핑몰",0,0
"성수동간판",0,0
foodstagram,5.6,37
instafood,6.24,18
food,5.1,14
"도시락",1.95,42
"맛스타",2.07,57
"맛스타그램",4.55,44
"맛있다그램",1.3,57
"맛집스타그램",1.88,102
"연남동맛집",0.83,78
"홍대맛집",1.77,78
"맛집",4.2,67
"맛집추천",0.77,44
"이태원맛집",1.01,42
"역삼동맛집",0.16,28
"신촌맛집",0.71,24
"강남맛집",1.08,24
"샤로수길맛집",0.16,22
"홍대맛집추천",0.16,9
"강남맛집추천",0.07,6
"신촌맛집추천",0.13,5
"이태원맛집추천",0.06,4
"잠실맛집추천",0.02,3
"연남동맛집추천",0.03,3
"합정맛집추천",0.01,2
"강남역맛집추천",0.06,2
"망원동맛집추천",0,0
"맛집탐방",0.71,12
"광화문맛집탐방",0,0
"성수동맛집탐방",0,0
"먹방",4.19,87
"먹방스타그램",1.9,51
"신촌먹방",0,0
"먹부림",0.58,31
"먹스타",3.14,73
"먹스타그램",4.93,30
"성수동놀거리",0,0
"성수동어딘가",0,0
"성수동트리마제",0,0
"성수동사람들",0,0
"성수역4번출구",0,0
"성수동까페거리",0,0
"성수고",0,0
"성수스타그램",0,0
"성수동구두거리",0,0
"성수수제화거리",0,0
"성수동식당",0,0
"성수동스시",0,0
"성수캔들공방",0,0
"성수요가",0,0
"성수동일식",0,0
"성수동대관",0,0
"성수피플",0,0
"성수동눈썹",0,0
"성수동음악창고",0,0
"성수동중국집",0,0
"성수동길",0,0
"성수동1가",0,0
"성수근린공원",0,0
"성수동돈까스",0,0
"신당",0.02,2
"신당동카페",0.01,1
"신당동맛집",0.02,1
"신당동네일",0.02,1
"신당동떡볶이",0.02,1
"신당맛집",0.01,1
"신당역",0.01,1
"신당역맛집",0.01,0
"신당동",0,0
"신당눈썹문신",0,0
"신당필라테스",0,0
"신당타투",0,0
"신당자연눈썹",0,0
"신당중",0,0
"삼척해신당공원",0,0
"신대방",0.06,4
"신대방맛집",0.02,3
"신대방역",0.03,2
"신대방타투",0.01,1
"신대방삼거리맛집",0.02,1
"신대방삼거리",0.02,1
"신대방속눈썹",0.01,1
"신대방삼거리역",0.01,0
"신대방동",0.01,0
"신대방동맛집",0.01,0
"신대방헬스",0,0
"신대방타투샵",0,0
"신대방마사지",0,0
"신대방피부",0,0
"신대방원룸",0,0
"신대방주짓수",0,0
"신대방삼거리원룸",0,0
"신도림눈썹문신",0.03,7
"신도림",0.25,6
"신도림네일",0.04,4
"신도림반영구",0.02,3
"신도림맛집",0.05,3
"신도림속눈썹",0.02,2
"신도림카페",0.01,2
"신도림네일샵",0.01,1
"신도림젤네일",0.01,1
"신도림타투",0,1
"신도림역",0.02,1
"신도림미용실",0,0
"신도림디큐브시티",0.01,0
"신도림맘",0.01,0
"신도림애견미용",0,0
"신도림자연눈썹",0,0
"신도림맛집추천",0,0
"신도림휴대폰",0,0
"신도림동",0,0
"신도림디큐브시티맛집",0,0
"신도림네일아트",0,0
"신도림피부과",0,0
"신도림애슐리",0,0
"신도림가구",0,0
"신도림보톡스",0,0
"신도림필러",0,0
"신도림누벨바그",0,0
"신도림남자눈썹",0,0
"신도림예식장",0,0
"신도림머리잘하는미용실",0,0
"신도림댄스",0,0
"신도림살롱드프롬",0,0
"신림",0.69,33
"신림타투",0.04,10
"신림맛집",0.31,8
"신림눈썹문신",0.04,8
"신림네일",0.09,7
"신림미용실",0.02,4
"신림역",0.1,4
"신림동",0.08,4
"신림술집",0.07,4
"신림반영구",0.06,3
"신림네일샵",0.04,3
"신림동맛집",0.08,3
"신림젤네일",0.03,2
"신림역맛집",0.08,2
"신림카페",0.06,2
"신림꽃집",0.02,2
"신림속눈썹연장",0.02,2
"신림네일아트",0.01,2
"신림동꽃집",0.01,1
"신림동네일",0.03,1
"신림애견미용",0.01,1
"신림역미용실",0.01,1
"신림태닝",0,1
"신림미용실추천",0.01,1
"신림왁싱",0.02,1
"신림동카페",0.04,1
"신림회식장소",0.01,1
"신림백순대",0.01,0
"신림사거리",0.01,0
"신림순대타운",0.01,0
"신림동족발",0,0
"신림데이트",0.01,0
"신림동원룸",0,0
"신림동미용실",0.01,0
"신림호빠",1.64,0
"신림동속눈썹",0,0
"신림역속눈썹",0.01,0
"신림타투샵",0,0
"신림치킨",0.03,0
"신림점",0.01,0
"신림속눈썹연장잘하는곳",0.01,0
"신림부동산",0.01,0
"신림이자카야",0.01,0
"신림원룸",0.01,0
"신림역속눈썹연장",0.01,0
"신림맛집추천",0.01,0
"신림집",0,0
"신림피부관리",0.01,0
"리안헤어신림점",0.01,0
"신림곱창",0.01,0
"신림동순대타운",0.01,0
"신림9동",0.01,0
"신림애견호텔",0,0
"신림애견유치원",0,0
"신림맘",0.01,0
"신림순대",0,0
"신림피부",0.01,0
"신림순대촌",0,0
"신림포도몰",0,0
"신림역맛집추천",0,0
"신림웨딩홀",0,0
"신림롯데시네마",0,0
"신림빵집",0.01,0
"신림그랑프리",0.01,0
"신림네일추천",0.01,0
"신림놀거리",0,0
"신림그랑프리나이트",0,0
"신림동공방",0,0
"신림역피부관리",0,0
"신림웨딩네일",0,0
"신림속눈썹",0,0
"신림문화의거리",0,0
"신림마사지",0.04,0
"신림양꼬치",0,0
"신림에서",0,0
"신림동순대",0,0
"신림피부샵",0,0
"신림롯데백화점",0,0
"신림동또순이원조순대",0,0
"신림역네일",0,0
"신림노래빠",0.01,0
"신림동미용실추천",0,0
"신림제모",0,0
"신림댄스",0,0
"신림전세",0,0
"신림그랑프리웨이터",0,0
"신림동꽃배달",0,0
"신림그랑프리룸주대",0,0
"신림그랑프리슈퍼맨",0,0
"신림동인테리어",0,0
"신촌",0.56,17
"신촌네일",0.08,14
"신촌타투",0.04,7
"신촌미용실",0.03,7
"신촌카페",0.09,6
"신촌눈썹문신",0.02,5
"신촌데이트",0.24,3
"신촌속눈썹",0.03,3
"신촌술집",0.03,3
"신촌반영구",0.03,3
"신촌역",0.15,3
"신촌역맛집",0.31,2
"신촌꽃집",0.05,2
"신촌데이트코스",0.02,2
"신촌속눈썹연장",0.01,1
"신촌놀거리",0.01,1
"신촌맥주",0,0
"현대백화점신촌점",0.01,0
"신촌현대백화점",0.01,0
"신촌호빠",0.55,0
"신촌동",0.01,0
"신촌가라오케",0.01,0
"신촌유플렉스",0.01,0
"신촌연예인맛집",0,0
"신촌곱창",0,0
"신촌레스토랑",0,0
"신촌자연눈썹",0,0
"신촌점",0.01,0
"신촌피부관리",0,0
"신촌돈부리모노",0,0
"신촌칵테일",0.01,0
"신촌맘",0,0
"신촌댄스학원",0.01,0
"신촌피부과",0.01,0
"신촌플라잉요가",0,0
"신촌곱창맛집",0,0
"신촌게스트하우스",0,0
"신촌역미용실",0,0
"신촌미용실추천",0,0
"신촌설렁탕",0,0
"신촌을못가",0,0
"신촌꽃배달",0,0
"신촌디저트카페",0,0
"신촌로터리",0,0
"신촌성결교회",0,0
"신촌타로",0,0
"신촌현백",0,0
"신촌떡볶이",0,0
"신촌방탈출",0,0
"제주신촌",0,0
"신촌현대백화점유플렉스",0,0
"신촌중국집",0,0
"신촌이대거리",0,0
"신촌이자카야",0,0
"신촌현대",0,0
"신촌영어학원",0,0
"신촌국제꽃시장",0,0
"신촌사주",0,0
"신촌미용학원",0,0
"신촌동맛집",0,0
"신촌피부",0,0
"신촌중화가정",0,0
"신촌헤어샵",0,0
"신촌리맛집",0,0
"신촌헤어",0,0
"신촌영어",0,0
"신촌횟집",0,0
"신촌물총축제",0,0
"신촌세브란스어린이병원",0,0
"신촌댄스",0,0
"신촌락사",0,0
"신촌출장안마",0.09,0
"신촌인테리어",0,0
"신촌머리잘하는미용실",0,0
"신촌귀걸이",0,0
"신촌맥주축제",0,0
"현백신촌맛집",0,0
"신촌앨리스",0,0
"대포찜닭신촌점",0,0
"신촌웨딩홀",0,0
"신촌거리축제",0,0
"신촌찜질방",0,0
"신촌닭갈비",0,0
"아현네일",0.01,6
"아현",0.02,1
"아현동",0.01,1
"아현맛집",0.01,0
"아현동맛집",0,0
"아현속눈썹",0,0
"아현역",0.01,0
"아현동카페",0,0
